Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1
Date	Time	GPS1 Lat	Dir	Lon	Dir	SOG Knots	COG Deg. True	Lat Dec. Deg.	Lon Dec. Deg.	GPS2 Lat	Dir	Lon	Dir	SOG Knots	COG Deg. True	Lat Dec. Deg.	Lon Dec. Deg.	Gyro	Water Speed F/A Spd. Knots	P/S Spd. Knots	PIR w/m^2	PSP w/m^2	TUV w/m^2	Rain Gauge Cond. Code	Inst. Precip. mm/hr	Accum. Precip. mm	Depth Feet	Meters	Fathoms	Fluorometer Reading Volts	Gain	DisOrgMat Reading Volts	Gain	SBTemp Degrees C	POSMV Lat	Dir	Lon	Dir	SOG Knots	COG Degrees T	Lat Dec. Deg.	Lon Dec. Deg.	POSMV Heading Degrees T	RM Young Barometer mb	Stbd RM Young Winds Rel. Wind Spd. Knots	Rel. Wind Dir. Degrees	True Wind Spd. Knots	True Wind Dir. Degrees	Port RM Young Met Air Temp. Degrees C	Rel. Humid. %	Baro. Press. mb	MicroTSG1 Temperature Degrees C	 Conductivity Seimens	 Salinity PSU	Turner C3 Primary Chl-a	 C3 Primary PE	 C3 Primary CDOM	 C3 Primary Temp C	Turner C3 Secondary Chl-a	 C3 Secondary PE	 C3 Secondary CDOM	 C3 Secondary Temp C	
26 May 2023	16:50:46	17 58.5006 	 N 	   64 9.2083 	 W 	 9.5 	 111.3 	 + 17.9750 	 - 64.1535 	 17 58.5011 	 N 	   64 9.2035 	 W 	 9.2 	 114.7 	 + 17.9750 	 - 64.1534 	 115.96	0.0	0.0	415.1	942.3	501.9		0.0	0.0	4.4	1.3	0.7	0.00000	30X	0.00000	30X	28.8411	17 58.5011 	 N 	   64 9.2035 	 W 	 9.2 	 114.7 	 + 17.9750 	 - 64.1534 	 116.50	1014.00	18.0	22.0	10.5	163.0	28.5	78.0	1013.0	29.1387	5.8816	35.9587					6.76	56.28	16.16	29.11	
26 May 2023	16:55:46	17 58.2073 	 N 	   64 8.4342 	 W 	 9.4 	 111.1 	 + 17.9701 	 - 64.1406 	 17 58.2094 	 N 	   64 8.4302 	 W 	 9.7 	 112.7 	 + 17.9702 	 - 64.1405 	 115.57	0.0	0.0	410.3	658.2	514.0		0.0	0.0	4.4	1.3	0.7	0.01309	30X	0.00000	30X	28.8332	17 58.2094 	 N 	   64 8.4302 	 W 	 9.7 	 112.7 	 + 17.9702 	 - 64.1405 	 115.90	1014.00	17.0	13.0	8.5	148.5	28.3	76.0	1013.0	29.1433	5.8781	35.9267									
26 May 2023	17:00:46	17 57.9196 	 N 	   64 7.6468 	 W 	 9.7 	 110.5 	 + 17.9653 	 - 64.1274 	 17 57.9215 	 N 	   64 7.6422 	 W 	 9.8 	 111.9 	 + 17.9654 	 - 64.1274 	 115.95	0.0	0.0	409.2	892.2	499.8		0.0	0.0	4.5	1.4	0.7	0.03150	30X	0.00000	30X	28.7492	17 57.9215 	 N 	   64 7.6422 	 W 	 9.8 	 111.9 	 + 17.9654 	 - 64.1274 	 116.50	1014.00	18.0	19.0	10.1	159.2	28.4	77.0	1013.0	29.0747	5.8640	35.8847									
26 May 2023	17:05:46	17 57.6371 	 N 	   64 6.8516 	 W 	 9.6 	 110.8 	 + 17.9606 	 - 64.1142 	 17 57.6393 	 N 	   64 6.8477 	 W 	 10.0 	 106.9 	 + 17.9607 	 - 64.1141 	 116.94	0.0	0.0	410.8	991.7	543.2		0.0	0.0	4.4	1.3	0.7	0.00000	30X	0.00000	30X	28.7376	17 57.6393 	 N 	   64 6.8477 	 W 	 10.0 	 106.9 	 + 17.9607 	 - 64.1141 	 117.40	1014.00	17.0	16.0	8.9	157.3	28.5	77.0	1013.0	29.0352	5.8526	35.8305					5.56	80.84	7.64	29.02	
26 May 2023	17:10:46	17 57.3560 	 N 	   64 6.0546 	 W 	 9.8 	 110.2 	 + 17.9559 	 - 64.1009 	 17 57.3579 	 N 	   64 6.0511 	 W 	 10.2 	 111.7 	 + 17.9560 	 - 64.1009 	 115.45	0.0	0.0	413.2	1027.5	552.4		0.0	0.0	4.4	1.3	0.7	0.05427	30X	0.00000	30X	28.7228	17 57.3579 	 N 	   64 6.0511 	 W 	 10.2 	 111.7 	 + 17.9560 	 - 64.1009 	 116.20	1014.00	17.0	20.0	9.3	164.4	28.6	77.0	1013.0	29.0533	5.8521	35.8168	32.28	90.24	14.04	28.83	6.60	92.44	14.00	29.02	
26 May 2023	17:15:46	17 57.0834 	 N 	   64 5.2961 	 W 	 8.7 	 109.5 	 + 17.9514 	 - 64.0883 	 17 57.0860 	 N 	   64 5.2933 	 W 	 9.1 	 109.8 	 + 17.9514 	 - 64.0882 	 116.03	0.0	0.0	412.9	1045.1	549.6		0.0	0.0	4.4	1.3	0.7	0.00000	30X	0.00000	30X	28.7147	17 57.0860 	 N 	   64 5.2933 	 W 	 9.1 	 109.8 	 + 17.9514 	 - 64.0882 	 116.00	1014.00	16.0	19.0	9.0	158.8	28.3	77.0	1013.0	29.0337	5.8498	35.8135	29.12	101.40	10.92	28.82	6.72	114.84	9.84	29.00	
26 May 2023	17:20:46	17 56.8351 	 N 	   64 4.5749 	 W 	 8.7 	 109.4 	 + 17.9473 	 - 64.0762 	 17 56.8377 	 N 	   64 4.5710 	 W 	 8.8 	 107.9 	 + 17.9473 	 - 64.0762 	 115.91	0.0	0.0	410.7	998.7	533.7		0.0	0.0	4.3	1.3	0.7	0.00000	30X	0.00000	30X	28.8353	17 56.8377 	 N 	   64 4.5710 	 W 	 8.8 	 107.9 	 + 17.9473 	 - 64.0762 	 116.30	1014.00	16.0	22.0	9.4	164.9	28.4	76.0	1013.0	29.1218	5.8555	35.7890									
26 May 2023	17:25:46	17 56.5867 	 N 	   64 3.8399 	 W 	 9.1 	 109.8 	 + 17.9431 	 - 64.0640 	 17 56.5902 	 N 	   64 3.8398 	 W 	 9.1 	 108.4 	 + 17.9432 	 - 64.0640 	 116.42	0.0	0.0	407.7	958.6	520.4		0.0	0.0	4.4	1.4	0.7	0.02380	30X	0.00000	30X	28.8319	17 56.5902 	 N 	   64 3.8398 	 W 	 9.1 	 108.4 	 + 17.9432 	 - 64.0640 	 116.90	1014.00	15.0	18.0	7.8	164.7	28.3	75.0	1013.0	29.1332	5.8513	35.7515					7.48	56.12	7.88	29.09	
26 May 2023	17:30:46	17 56.3430 	 N 	   64 3.1065 	 W 	 8.9 	 109.5 	 + 17.9391 	 - 64.0518 	 17 56.3449 	 N 	   64 3.1055 	 W 	 9.1 	 115.1 	 + 17.9391 	 - 64.0518 	 116.03	0.0	0.0	407.0	880.0	512.0		0.0	0.0	4.4	1.3	0.7	0.00000	30X	0.00000	30X	28.8455	17 56.3449 	 N 	   64 3.1055 	 W 	 9.1 	 115.1 	 + 17.9391 	 - 64.0518 	 116.50	1013.68	15.0	12.0	7.2	151.8	28.5	75.0	1013.0	29.1520	5.8489	35.7201									
26 May 2023	17:35:46	17 56.0995 	 N 	   64 2.3693 	 W 	 9.0 	 108.8 	 + 17.9350 	 - 64.0395 	 17 56.1021 	 N 	   64 2.3693 	 W 	 9.0 	 112.6 	 + 17.9350 	 - 64.0395 	 116.13	0.0	0.0	408.6	943.1	510.1		0.0	0.0	4.4	1.4	0.7	0.02999	30X	0.00000	30X	28.8752	17 56.1021 	 N 	   64 2.3693 	 W 	 9.0 	 112.6 	 + 17.9350 	 - 64.0395 	 116.50	1013.68	14.0	11.0	6.2	155.2	28.4	74.0	1013.0	29.1428	5.8428	35.6854									
26 May 2023	17:40:46	17 55.8589 	 N 	   64 1.6215 	 W 	 9.2 	 108.0 	 + 17.9310 	 - 64.0270 	 17 55.8609 	 N 	   64 1.6196 	 W 	 8.8 	 106.6 	 + 17.9310 	 - 64.0270 	 115.50	0.0	0.0	410.8	951.0	509.1		0.0	0.0	4.3	1.3	0.7	0.02246	30X	0.00000	30X	28.9204	17 55.8609 	 N 	   64 1.6196 	 W 	 8.8 	 106.6 	 + 17.9310 	 - 64.0270 	 115.90	1013.69	14.0	16.0	6.7	165.4	28.4	75.0	1013.0	29.2050	5.8452	35.6534									
26 May 2023	17:45:47	17 55.6189 	 N 	   64 0.8783 	 W 	 9.0 	 108.1 	 + 17.9270 	 - 64.0146 	 17 55.6215 	 N 	   64 0.8762 	 W 	 8.9 	 108.2 	 + 17.9270 	 - 64.0146 	 115.94	0.0	0.0	408.5	936.4	501.3		0.0	0.0	4.4	1.4	0.7	0.01262	30X	0.00000	30X	28.9935	17 55.6215 	 N 	   64 0.8762 	 W 	 8.9 	 108.2 	 + 17.9270 	 - 64.0146 	 116.30	1013.70	14.0	18.0	7.1	168.2	28.4	76.0	1013.0	29.2756	5.8509	35.6389	32.44	95.68	13.08	29.05					
26 May 2023	17:50:47	17 55.3781 	 N 	   64 0.1253 	 W 	 8.7 	 108.2 	 + 17.9230 	 - 64.0021 	 17 55.3817 	 N 	   64 0.1251 	 W 	 8.8 	 109.2 	 + 17.9230 	 - 64.0021 	 115.65	0.0	0.0	434.5	1150.2	517.2		0.0	0.0	4.4	1.3	0.7	0.00579	30X	0.00000	30X	28.9372	17 55.3817 	 N 	   64 0.1251 	 W 	 8.8 	 109.2 	 + 17.9230 	 - 64.0021 	 115.80	1013.70	15.0	12.0	7.3	150.1	28.4	76.0	1013.0	29.2444	5.8450	35.6235									
26 May 2023	17:55:47	17 55.1454 	 N 	   63 59.3792 	 W 	 9.1 	 109.3 	 + 17.9191 	 - 63.9897 	 17 55.1472 	 N 	   63 59.3773 	 W 	 9.1 	 108.3 	 + 17.9191 	 - 63.9896 	 116.48	0.0	0.0	411.2	271.3	242.1		0.0	0.0	4.3	1.3	0.7	0.01523	30X	0.00000	30X	28.9124	17 55.1472 	 N 	   63 59.3773 	 W 	 8.5 	 106.7 	 + 17.9191 	 - 63.9896 	 116.80	1013.57	15.0	14.0	7.3	159.2	28.3	77.0	1013.0	29.2492	5.8429	35.6049									
26 May 2023	18:00:47	17 54.9132 	 N 	   63 58.6316 	 W 	 8.9 	 107.8 	 + 17.9152 	 - 63.9772 	 17 54.9141 	 N 	   63 58.6296 	 W 	 9.4 	 109.7 	 + 17.9152 	 - 63.9772 	 115.98	0.0	0.0	411.6	934.0	486.4		0.0	0.0	4.4	1.3	0.7	0.04324	30X	0.00000	30X	28.9024	17 54.9141 	 N 	   63 58.6296 	 W 	 9.4 	 109.7 	 + 17.9152 	 - 63.9772 	 116.40	1013.57	15.0	4.0	6.6	137.5	28.3	77.0	1013.0	29.1986	5.8360	35.5952	25.84	96.64	15.96	28.98	6.48	46.96	15.08	29.16	
26 May 2023	18:05:47	17 54.6743 	 N 	   63 57.8894 	 W 	 9.0 	 109.6 	 + 17.9112 	 - 63.9648 	 17 54.6761 	 N 	   63 57.8880 	 W 	 8.9 	 111.9 	 + 17.9113 	 - 63.9648 	 117.74	0.0	0.0	407.3	738.6	463.3		0.0	0.0	4.5	1.4	0.8	0.00000	30X	0.00000	30X	28.9239	17 54.6761 	 N 	   63 57.8880 	 W 	 8.9 	 111.9 	 + 17.9113 	 - 63.9648 	 118.30	1013.57	15.0	15.0	7.7	161.5	28.3	78.0	1013.0	29.2323	5.8375	35.5815					7.60	83.56	12.28	29.20	
26 May 2023	18:10:47	17 54.4240 	 N 	   63 57.1483 	 W 	 9.0 	 109.9 	 + 17.9071 	 - 63.9525 	 17 54.4257 	 N 	   63 57.1470 	 W 	 9.5 	 107.0 	 + 17.9071 	 - 63.9524 	 118.19	0.0	0.0	407.9	877.0	464.7		0.0	0.0	4.4	1.3	0.7	0.02222	30X	0.00000	30X	28.9302	17 54.4257 	 N 	   63 57.1470 	 W 	 9.5 	 107.0 	 + 17.9071 	 - 63.9524 	 118.50	1013.57	13.0	18.0	6.4	175.6	28.3	77.0	1013.0	29.1847	5.8322	35.5792									
26 May 2023	18:15:47	17 54.1748 	 N 	   63 56.4182 	 W 	 8.7 	 110.2 	 + 17.9029 	 - 63.9403 	 17 54.1753 	 N 	   63 56.4153 	 W 	 8.7 	 107.6 	 + 17.9029 	 - 63.9403 	 118.26	0.0	0.0	407.7	874.2	457.2		0.0	0.0	4.3	1.3	0.7	0.01571	30X	0.00000	30X	28.9036	17 54.1753 	 N 	   63 56.4153 	 W 	 8.7 	 107.6 	 + 17.9029 	 - 63.9403 	 118.50	1013.57	13.0	15.0	6.0	168.6	28.2	77.0	1013.0	29.2005	5.8328	35.5720									
26 May 2023	18:20:47	17 53.9286 	 N 	   63 55.6985 	 W 	 9.0 	 110.3 	 + 17.8988 	 - 63.9283 	 17 53.9286 	 N 	   63 55.6966 	 W 	 8.4 	 112.1 	 + 17.8988 	 - 63.9283 	 117.91	0.0	0.0	407.5	861.2	449.6		0.0	0.0	4.4	1.3	0.7	0.04689	30X	0.00000	30X	28.9124	17 53.9286 	 N 	   63 55.6966 	 W 	 8.4 	 112.1 	 + 17.8988 	 - 63.9283 	 118.40	1013.50	13.0	7.0	5.0	156.7	28.3	77.0	1013.0	29.2420	5.8379	35.5776	25.28	99.32	9.72	29.01					
26 May 2023	18:25:47	17 53.6762 	 N 	   63 54.9711 	 W 	 8.7 	 110.5 	 + 17.8946 	 - 63.9162 	 17 53.6758 	 N 	   63 54.9704 	 W 	 8.9 	 108.2 	 + 17.8946 	 - 63.9162 	 118.43	0.0	0.0	408.8	858.5	445.0		0.0	0.0	4.4	1.4	0.7	0.04562	30X	0.00000	30X	28.8993	17 53.6758 	 N 	   63 54.9704 	 W 	 8.9 	 108.2 	 + 17.8946 	 - 63.9162 	 118.40	1013.50	13.0	16.0	5.9	170.3	28.3	77.0	1013.0	29.2378	5.8380	35.5805	32.20	99.32	10.72	29.01					
26 May 2023	18:30:47	17 53.4272 	 N 	   63 54.2491 	 W 	 8.7 	 108.6 	 + 17.8905 	 - 63.9042 	 17 53.4277 	 N 	   63 54.2464 	 W 	 8.5 	 111.3 	 + 17.8905 	 - 63.9041 	 118.57	0.0	0.0	405.9	834.6	435.2		0.0	0.0	4.4	1.3	0.7	0.02372	30X	0.00000	30X	28.9479	17 53.4277 	 N 	   63 54.2464 	 W 	 8.5 	 111.3 	 + 17.8905 	 - 63.9041 	 118.90	1013.50	14.0	15.0	7.2	165.1	28.4	76.0	1012.0	29.2663	5.8422	35.5884	25.40	113.28	11.52	29.03	6.64	47.88	14.20	29.22	
26 May 2023	18:35:47	17 53.1613 	 N 	   63 53.5309 	 W 	 8.7 	 111.7 	 + 17.8860 	 - 63.8922 	 17 53.1611 	 N 	   63 53.5287 	 W 	 9.0 	 112.0 	 + 17.8860 	 - 63.8921 	 120.55	0.0	0.0	406.5	810.5	424.2		0.0	0.0	4.4	1.3	0.7	0.02388	30X	0.00000	30X	28.9909	17 53.1611 	 N 	   63 53.5287 	 W 	 9.0 	 112.0 	 + 17.8860 	 - 63.8921 	 120.90	1013.50	15.0	10.0	7.4	153.8	28.3	76.0	1012.0	29.2986	5.8455	35.5862									
26 May 2023	18:40:47	17 52.8919 	 N 	   63 52.8192 	 W 	 8.6 	 111.8 	 + 17.8815 	 - 63.8803 	 17 52.8927 	 N 	   63 52.8173 	 W 	 9.1 	 109.3 	 + 17.8815 	 - 63.8803 	 120.42	0.0	0.0	406.5	797.6	414.7		0.0	0.0	4.4	1.3	0.7	0.02634	30X	0.00000	30X	29.0020	17 52.8927 	 N 	   63 52.8173 	 W 	 9.1 	 109.3 	 + 17.8815 	 - 63.8803 	 120.70	1013.50	14.0	8.0	6.3	152.1	28.4	77.0	1012.0	29.3174	5.8468	35.5803	30.60	103.60	17.16	29.09					
26 May 2023	18:45:47	17 52.6273 	 N 	   63 52.1155 	 W 	 8.3 	 110.8 	 + 17.8771 	 - 63.8686 	 17 52.6259 	 N 	   63 52.1117 	 W 	 8.9 	 110.3 	 + 17.8771 	 - 63.8685 	 119.03	0.0	0.0	402.1	223.9	207.2		0.0	0.0	4.3	1.3	0.7	0.00873	30X	0.00000	30X	29.0066	17 52.6259 	 N 	   63 52.1117 	 W 	 8.9 	 110.3 	 + 17.8771 	 - 63.8685 	 119.60	1013.30	14.0	19.0	7.7	170.6	28.3	76.0	1012.0	29.3394	5.8491	35.5829									
26 May 2023	18:50:47	17 52.3557 	 N 	   63 51.4077 	 W 	 8.6 	 111.8 	 + 17.8726 	 - 63.8568 	 17 52.3542 	 N 	   63 51.4048 	 W 	 9.0 	 111.3 	 + 17.8726 	 - 63.8567 	 119.54	0.0	0.0	407.0	777.1	400.6		0.0	0.0	4.4	1.3	0.7	0.02238	30X	0.00000	30X	29.0532	17 52.3542 	 N 	   63 51.4048 	 W 	 9.0 	 111.3 	 + 17.8726 	 - 63.8567 	 120.10	1013.30	16.0	16.0	9.0	159.4	28.4	76.0	1012.0	29.3493	5.8517	35.5882	30.32	102.20	8.40	29.13					
26 May 2023	18:55:47	17 52.0867 	 N 	   63 50.7103 	 W 	 8.6 	 111.9 	 + 17.8681 	 - 63.8452 	 17 52.0865 	 N 	   63 50.7079 	 W 	 8.1 	 114.6 	 + 17.8681 	 - 63.8451 	 120.09	0.0	0.0	407.5	773.8	392.6		0.0	0.0	4.4	1.3	0.7	0.01738	30X	0.00000	30X	29.1264	17 52.0865 	 N 	   63 50.7079 	 W 	 8.1 	 114.6 	 + 17.8681 	 - 63.8451 	 120.90	1013.17	14.0	9.0	6.4	154.4	28.4	75.0	1012.0	29.3998	5.8581	35.5969					7.68	71.20	13.12	29.35	
26 May 2023	19:00:47	17 51.8140 	 N 	   63 50.0120 	 W 	 8.6 	 112.9 	 + 17.8636 	 - 63.8335 	 17 51.8138 	 N 	   63 50.0088 	 W 	 9.0 	 115.1 	 + 17.8636 	 - 63.8335 	 120.63	0.0	0.0	411.4	810.1	388.3		0.0	0.0	4.5	1.4	0.7	0.04332	30X	0.00000	30X	29.0945	17 51.8138 	 N 	   63 50.0088 	 W 	 9.0 	 115.1 	 + 17.8636 	 - 63.8335 	 120.90	1013.17	16.0	355.0	7.4	118.3	28.2	76.0	1012.0	29.4110	5.8601	35.6021									
26 May 2023	19:05:47	17 51.5352 	 N 	   63 49.3182 	 W 	 8.4 	 112.5 	 + 17.8589 	 - 63.8220 	 17 51.5353 	 N 	   63 49.3154 	 W 	 7.4 	 112.0 	 + 17.8589 	 - 63.8219 	 120.66	0.0	0.0	407.3	745.9	373.7		0.0	0.0	4.3	1.3	0.7	0.03285	30X	0.00000	30X	28.9953	17 51.5353 	 N 	   63 49.3154 	 W 	 7.4 	 112.0 	 + 17.8589 	 - 63.8219 	 121.10	1013.17	13.0	357.0	4.7	127.6	28.3	77.0	1012.0	29.3645	5.8533	35.5917					7.80	58.64	15.88	29.31	
26 May 2023	19:10:47	17 51.2614 	 N 	   63 48.6273 	 W 	 8.6 	 112.7 	 + 17.8544 	 - 63.8105 	 17 51.2610 	 N 	   63 48.6257 	 W 	 8.6 	 112.7 	 + 17.8543 	 - 63.8104 	 120.14	0.0	0.0	413.0	719.9	374.8		0.0	0.0	4.5	1.4	0.7	0.03706	30X	0.00000	30X	29.0211	17 51.2610 	 N 	   63 48.6257 	 W 	 8.6 	 112.7 	 + 17.8543 	 - 63.8104 	 119.80	1013.12	13.0	14.0	5.9	165.7	28.3	76.0	1012.0	29.2768	5.8426	35.5821					7.48	53.12	13.32	29.26	
26 May 2023	19:15:47	17 50.9783 	 N 	   63 47.9518 	 W 	 8.3 	 114.6 	 + 17.8496 	 - 63.7992 	 17 50.9774 	 N 	   63 47.9494 	 W 	 7.7 	 115.4 	 + 17.8496 	 - 63.7992 	 122.71	0.0	0.0	416.7	805.3	378.2		0.0	0.0	4.4	1.3	0.7	0.01397	30X	0.00000	30X	29.0944	17 50.9774 	 N 	   63 47.9494 	 W 	 7.7 	 115.4 	 + 17.8496 	 - 63.7992 	 123.00	1013.11	13.0	8.0	5.5	154.9	28.2	77.0	1012.0	29.4100	5.8569	35.5820					7.72	52.00	11.36	29.38	
26 May 2023	19:20:47	17 50.6892 	 N 	   63 47.2886 	 W 	 8.3 	 114.7 	 + 17.8448 	 - 63.7881 	 17 50.6881 	 N 	   63 47.2864 	 W 	 8.3 	 114.0 	 + 17.8448 	 - 63.7881 	 121.98	0.0	0.0	421.4	215.7	185.2		0.0	0.0	4.5	1.4	0.7	0.00516	30X	0.00000	30X	29.1370	17 50.6881 	 N 	   63 47.2864 	 W 	 8.3 	 114.0 	 + 17.8448 	 - 63.7881 	 122.40	1013.11	14.0	353.0	5.7	117.4	28.3	77.0	1012.0	29.3808	5.8537	35.5828					8.20	51.04	12.08	29.38	
26 May 2023	19:25:47	17 50.4048 	 N 	   63 46.6247 	 W 	 8.1 	 115.4 	 + 17.8401 	 - 63.7771 	 17 50.4039 	 N 	   63 46.6237 	 W 	 8.2 	 112.0 	 + 17.8401 	 - 63.7771 	 122.71	0.0	0.0	409.4	680.1	333.7		0.0	0.0	4.3	1.3	0.7	0.01127	30X	0.00000	30X	29.0243	17 50.4039 	 N 	   63 46.6237 	 W 	 8.2 	 112.0 	 + 17.8401 	 - 63.7771 	 123.00	1013.11	13.0	5.0	5.4	147.1	28.4	76.0	1012.0	29.3620	5.8473	35.5516	26.76	88.16	13.52	29.35	8.36	53.32	5.92	29.31	
26 May 2023	19:30:47	17 50.1057 	 N 	   63 45.9623 	 W 	 8.4 	 114.7 	 + 17.8351 	 - 63.7660 	 17 50.1049 	 N 	   63 45.9596 	 W 	 8.5 	 116.8 	 + 17.8351 	 - 63.7660 	 123.03	0.0	0.0	409.4	641.8	321.5		0.0	0.0	4.4	1.3	0.7	0.02230	30X	0.00000	30X	29.0112	17 50.1049 	 N 	   63 45.9596 	 W 	 8.5 	 116.8 	 + 17.8351 	 - 63.7660 	 122.90	1013.11	14.0	0.0	5.8	134.8	28.3	75.0	1012.0	29.3176	5.8418	35.5452					6.60	52.80	15.88	29.27	
26 May 2023	19:35:47	17 49.8024 	 N 	   63 45.3056 	 W 	 8.3 	 115.2 	 + 17.8300 	 - 63.7551 	 17 49.8028 	 N 	   63 45.3034 	 W 	 8.3 	 113.4 	 + 17.8300 	 - 63.7551 	 123.66	0.0	0.0	406.7	631.9	311.9		0.0	0.0	4.3	1.3	0.7	0.04134	30X	0.00000	30X	29.0738	17 49.8028 	 N 	   63 45.3034 	 W 	 8.3 	 113.4 	 + 17.8300 	 - 63.7551 	 123.80	1012.96	14.0	8.0	6.4	152.0	28.3	74.0	1012.0	29.2931	5.8390	35.5459					8.40	51.08	11.24	29.28	
26 May 2023	19:40:47	17 49.4962 	 N 	   63 44.6567 	 W 	 8.0 	 117.1 	 + 17.8249 	 - 63.7443 	 17 49.4988 	 N 	   63 44.6564 	 W 	 7.8 	 112.9 	 + 17.8250 	 - 63.7443 	 123.11	0.0	0.0	408.3	618.5	304.8		0.0	0.0	4.3	1.3	0.7	0.03015	30X	0.00000	30X	29.0595	17 49.4988 	 N 	   63 44.6564 	 W 	 7.8 	 112.9 	 + 17.8250 	 - 63.7443 	 123.30	1012.96	14.0	4.0	6.3	140.9	28.5	74.0	1012.0	29.3009	5.8398	35.5462					9.24	51.08	15.88	29.27	
26 May 2023	19:45:47	17 49.1902 	 N 	   63 44.0190 	 W 	 8.2 	 116.9 	 + 17.8198 	 - 63.7337 	 17 49.1928 	 N 	   63 44.0184 	 W 	 7.9 	 117.9 	 + 17.8199 	 - 63.7336 	 124.37	0.0	0.0	407.4	595.3	289.6		0.0	0.0	4.3	1.3	0.7	0.02817	30X	0.00000	30X	29.1203	17 49.1928 	 N 	   63 44.0184 	 W 	 7.9 	 117.9 	 + 17.8199 	 - 63.7336 	 124.50	1012.96	16.0	352.0	7.9	115.2	28.3	73.0	1012.0	29.4183	5.8541	35.5555					6.60	48.52	8.72	29.38	
26 May 2023	19:50:47	17 48.8814 	 N 	   63 43.3852 	 W 	 8.1 	 117.1 	 + 17.8147 	 - 63.7231 	 17 48.8837 	 N 	   63 43.3841 	 W 	 7.9 	 117.3 	 + 17.8147 	 - 63.7231 	 124.44	0.0	0.0	407.4	581.9	282.6		0.0	0.0	4.5	1.4	0.7	0.03594	30X	0.00000	30X	29.1513	17 48.8837 	 N 	   63 43.3841 	 W 	 7.9 	 117.3 	 + 17.8147 	 - 63.7231 	 124.60	1012.96	14.0	351.0	5.9	113.7	28.4	74.0	1012.0	29.3990	5.8531	35.5642					6.24	47.24	12.36	29.36	
26 May 2023	19:55:47	17 48.5685 	 N 	   63 42.7520 	 W 	 8.2 	 117.6 	 + 17.8095 	 - 63.7125 	 17 48.5714 	 N 	   63 42.7514 	 W 	 8.3 	 114.1 	 + 17.8095 	 - 63.7125 	 123.49	0.0	0.0	404.9	283.0	244.5		0.0	0.0	4.4	1.3	0.7	0.03539	30X	0.00000	30X	29.0621	17 48.5714 	 N 	   63 42.7514 	 W 	 8.3 	 114.1 	 + 17.8095 	 - 63.7125 	 124.10	1012.96	14.0	350.0	6.0	108.9	28.3	73.0	1012.0	29.3956	5.8538	35.5714					7.36	53.00	12.56	29.35	
26 May 2023	20:00:47	17 48.2538 	 N 	   63 42.1206 	 W 	 8.1 	 118.3 	 + 17.8042 	 - 63.7020 	 17 48.2548 	 N 	   63 42.1187 	 W 	 7.8 	 117.0 	 + 17.8042 	 - 63.7020 	 123.86	0.0	0.0	406.3	187.4	173.3		0.0	0.0	4.5	1.4	0.8	0.02468	30X	0.00000	30X	29.0528	17 48.2548 	 N 	   63 42.1187 	 W 	 7.8 	 117.0 	 + 17.8042 	 - 63.7020 	 124.00	1012.96	15.0	346.0	7.2	101.0	28.2	75.0	1012.0	29.3713	5.8523	35.5777					9.04	45.52	10.44	29.32	
26 May 2023	20:05:47	17 47.9319 	 N 	   63 41.4863 	 W 	 8.0 	 117.7 	 + 17.7989 	 - 63.6914 	 17 47.9334 	 N 	   63 41.4859 	 W 	 8.1 	 119.9 	 + 17.7989 	 - 63.6914 	 124.42	0.0	0.0	406.7	523.8	251.6		0.0	0.0	4.4	1.3	0.7	0.03245	30X	0.00000	30X	29.0562	17 47.9334 	 N 	   63 41.4859 	 W 	 8.1 	 119.9 	 + 17.7989 	 - 63.6914 	 124.60	1012.96	14.0	350.0	6.0	108.9	28.3	74.0	1012.0	29.3110	5.8458	35.5791	25.20	84.76	16.88	29.09	6.96	57.24	10.76	29.28	
